id,timestamp,feeTier,poolId,token0,token1,tickLower,tickUpper
"0x26c66970b141ac15558d39489a2b48891417ccc3da23fd57898f903c7c649494","1730430287","100","0x435664008f38b0650fbc1c9fc971d0a3bc2f1e47","USDe","USDT","-276313","-276312"
"0x3da94efc1fc63cc9ee3d393e3bf6cfbbbbb79b63f253e55d3d6ae4e0ca4306d5","1730430443","10000","0x15a1902069499fa225ca9bb3b5fdedf7d331e939","VOLT","LOTUS","-25600","-20800"
"0x59eca59d4939338aeee950eba4ee3cebb883f183cc24abad0a35fa93e4b45414","1730430275","10000","0x25215d9ba4403b3da77ce50606b54577a71b7895","DRAGONX","TITANX","-887200","887200"
"0x62d7d8967a79d96806a85b1d1c543a638d89dd6912be5f81648e61ca4a792936","1730430395","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","92200","132400"
"0x0a3a6a53b2f0733e5026087fc3810e1b46f1637f51d41f0362d2d5dd34acf292","1730430659","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","129000","133000"
"0x30bb1ea027c8f1b87b5b6234348a62405e9efa3de8e605859a5e324c85b5439f","1730430683","3000","0x127452f3f9cdc0389b0bf59ce6131aa3bd763598","WETH","SOL","-181200","-180180"
"0x590e57523998d5af41c88add944d0c16658c28fe0932c06380caea73df9258b0","1730430599","10000","0x2c83c54c5612bfd62a78124d4a0ea001278a689c","HLX","TITANX","3400","6600"
"0x824685aa1989c3bab6caab9dd41487014eab303f391714a9d3e4252fb7fcea36","1730430599","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","132200","135800"
"0x91f503e0ce887656293d0cfdb428ab05b3608258c6e18b916d53285ebf7e57c4","1730430599","10000","0x120ffad35bb97a5baf9ab68f9dd7667864530245","APU","WETH","-151000","-150800"
"0x3fd6c2ee2ccb0e979a714c728b658c3ba7cc21f82aa479ff848c654c9264c8a8","1730430911","10000","0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54","DRAGONX","HYDRA","-887200","887200"
"0x4ac155156b2becf1f6f5a55ca1e9a2fc1bdbd54ad46a0b52ad5df929c3053c62","1730430887","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x358a772293c20387ccbc768546ef4bd91df6fdeea82bb8b5128d4032cf0d023e","1730431331","3000","0xb138936dc36d36bdaf156e4dce4c454e482d7e66","WETH","TITANX","213420","215700"
