"apr","feeTier","feesUSD","id","token0_id","token0_symbol","token1_id","token1_symbol","totalValueLockedUSD","volumeUSD"
"205697.66827988616","3000","0.823850157","0x04d774a80752a8fbb22d5d8ff1e53203fb207f73","0x2b39edd1f667ee14313bde2c17601743c161f53c","LOKEY","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","0.146188","274.616719"
"0","3000","0","0x04d99e1eaef553673b132ebded6639cf78bf9ee7","0x347a96a5bd06d2e15199b032f46fb724d6c73047","ASIC","0x34f0915a5f15a66eba86f6a58be1a471fb7836a7","PLSD","3775.878367401170271190375214464345","0"
"82609.23230807587","3000","388601.9914832153827460987011992283","0x04dd76803f247b611d4f470fc6cd206a9d02f869","0x656c00e1bcd96f256f224ad9112ff426ef053733","EFI","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","171699.6066037856030014754512622849","129533997.1610717942486995670664066"
"54807.81859355401","10000","1275.651522797078730299088710816156","0x04e08fd3503c971d510674b2bc5c9a17d4760eaa","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xecd7a66e01ca783c0491d0bb70dd0d39575fd105","PZL","849.5371970080466585624172537620966","127565.1522797078730299088710816156"
"63544.60697125021","10000","911.7148205634356647909257198631747","0x04e3345f24783562d4b8963022b1d46c94355a70","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xfdab64fe42dfae929e73c4444da0278c50da92c2","RVL","523.6886737787416549320826505738632","91171.48205634356647909257198631747"
"63896.65545020448","10000","628.9558078631946875080591034961658","0x04e6b3fbb7120bd89fa3c6639f455d52ef42204d","0x10e751ec2ae1999c7795cc2f432294ece367d873","Higher Brothers","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","359.2815120800370333681390608308307","62895.58078631946875080591034961658"
"47569.34364435075","10000","31298.1411579","0x04e78c6d72fd925c39203f21c57db89c2f4d6ce7","0x9e9fbde7c7a83c43913bddc8779158f1368f0413","PANDORA","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","24015.09175330017643507044616218087","3129814.11579"
"12488.414431028326","10000","113102.0366900967337614075208991725","0x04eb5b4c9d8becfc1f10a7e7c541b1169dc3adc9","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xcdb37a4fbc2da5b78aa4e41a432792f9533e85cc","CDT","330564.3292019259838524038692823836","11310203.66900967337614075208991725"
"54611073901551250000","10000","3.365969002254304610407591086326379","0x04ebaf77193803760822144d8bcc8dd14ab55dad","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xe4d61fe3d724dc8ef56a71342489e2095de08598","DINGER","0.00000000000000224968783444473334204223020695888","336.5969002254304610407591086326379"
"13380.263029613905","10000","52136.15769386725042252544591767963","0x04ecd3c4563ef7491919e6c7aa330eb89e0c8284","0xbcd4d5ac29e06e4973a1ddcd782cd035d04bc0b7","QKNTL","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","142222.1485193827132463305580650234","5213615.769386725042252544591767963"
"65225.8989691735","10000","819598.9535052458346483896747075757","0x04ed15a29addad1e8189026d17879403997050a3","0x519c1001d550c0a1dae7d1fc220f7d14c2a521bb","PSWAP","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","458642.3840180387304486498192916609","81959895.35052458346483896747075757"
"72725.70265755791","3000","1.114717653","0x04ed4346e6acd54db214d510fcdbf76b20a0cd2f","0x8b4b1545a0b68d9af148e4bcc99a89ca3662d60d","BRICST","0xdac17f958d2ee523a2206206994597c13d831ec7","USDT","0.559461","371.572551"
"154277.3279336584","3000","2610.309105667027472691602612384728","0x04efaef07927341afb0a5b5a375233cd065c48ec","0x2fcf250cadba1d08f38b5b4705ecc4d0fe0d81dc","SBLX","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","617.5650280760420264005272602023802","870103.0352223424908972008707949086"
"35737.81292346649","100","0.06410679501337862282839807902501482","0x04f821ab41258013e4df3038aa29dea0b2c87571","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xe1509950fdba7d7e79c3ffd83d5f181a3f557252","SHIBA","0.0654740127214632943958969953237588","641.0679501337862282839807902501482"
"368.9076663493184","10000","11.09818704023121140893431425424616","0x04fb90ec59dbb111d1af293d9812c3a57f92fa55","0x34abb3d5e92c9e1a16c7c51b68587acd29719ce5","CPAY","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","1098.062913620411584939131378853222","1109.818704023121140893431425424616"
"NaN","3000","0","0x04fd448db703fda50cf7524c96a597508fd6dd90","0x47d1f854ed98b61a17bbf5a74202d33a24c4d60e","UNITS","0x92e52a1a235d9a103d970901066ce910aacefd37","UCASH","0","0"
"21112.423522377554","3000","534.3459695996099647745484057367076","0x04fe3bb7ad6a0c573935bd483b712fc1efcbdd34","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xc697a67790236122c9b484ac8dab4a6ca18a3ed3","DRUGS","923.7986283153806860468852218222321","178115.3231998699882581828019122359"
